class,count,label
miR-2460,1,8906
miR-2462,1,8907
miR-2463,1,8908
miR-2465,1,8909
miR-2468,1,8910
miR-2469,1,8911
miR-2470,1,8912
miR-2472,1,8913
miR-2473,1,8914
miR-2474,1,8915
miR-2475,1,8916
miR-2477,1,8917
miR-2478,1,8918
miR-2479,1,8919
miR-2480,1,8920
miR-2481,1,8921
miR-2482,1,8922
miR-2484,1,8923
miR-2485,1,8924
miR-2488,1,8925
miR-2502,1,8926
miR-2503,1,8927
miR-2504,1,8928
miR-2505,1,8929
miR-2506,1,8930
miR-2508,1,8931
miR-2509,1,8932
miR-2510,1,8933
miR-2511,1,8934
miR-2512,1,8935
miR-2514,1,8936
miR-2515,1,8937
miR-2684,1,8938
miR-2725,1,8939
miR-2726,1,8940
miR-2727,1,8941
miR-2730,1,8942
miR-2732,1,8943
miR-2735,1,8944
miR-2740,1,8945
miR-2741,1,8946
miR-2743,1,8947
miR-2746,1,8948
miR-2747,1,8949
miR-2749,1,8950
miR-2750,1,8951
miR-2773,1,8952
miR-2793,1,8953
miR-2802,1,8954
miR-2811,1,8955
miR-2815,1,8956
miR-2823,1,8957
miR-2829,1,8958
miR-2832,1,8959
miR-2844,1,8960
miR-2850,1,8961
miR-2853,1,8962
miR-2858,1,8963
miR-2884,1,8964
miR-2908,1,8965
miR-2957,1,8966
miR-2964,1,8967
miR-2990,1,8968
miR-3021,1,8969
miR-3096,1,8970
miR-3107,1,8971
miR-3114,1,8972
miR-3172,1,8973
miR-3240,1,8974
miR-3281,1,8975
miR-3300,1,8976
miR-3313,1,8977
miR-3320,1,8978
miR-3331,1,8979
miR-3341,1,8980
miR-3346,1,8981
miR-3349,1,8982
miR-3376,1,8983
miR-3379,1,8984
miR-3380,1,8985
miR-3390,1,8986
miR-3450,1,8987
miR-3453,1,8988
miR-3454,1,8989
miR-3455,1,8990
miR-3456,1,8991
miR-3458,1,8992
miR-3459,1,8993
miR-3460,1,8994
miR-3461,1,8995
miR-3462,1,8996
miR-3466,1,8997
miR-3467,1,8998
miR-3468,1,8999
miR-3469,1,9000
miR-3503,1,9001
miR-3504,1,9002
miR-3505,1,9003
miR-3506,1,9004
miR-3507,1,9005
miR-3510,1,9006
miR-3512,1,9007
miR-3515,1,9008
miR-3516,1,9009
miR-3517,1,9010
miR-3518,1,9011
miR-3519,1,9012
miR-3521,1,9013
miR-3523,1,9014
miR-3525,1,9015
miR-3526,1,9016
miR-3528,1,9017
miR-3534,1,9018
miR-3536,1,9019
miR-3537,1,9020
miR-3538,1,9021
miR-3539,1,9022
miR-3540,1,9023
miR-3541,1,9024
miR-3542,1,9025
miR-3543,1,9026
miR-3548,1,9027
miR-3549,1,9028
miR-3550,1,9029
miR-3552,1,9030
miR-3560,1,9031
miR-3562,1,9032
miR-3564,1,9033
miR-3566,1,9034
miR-3568,1,9035
miR-3570,1,9036
miR-3571,1,9037
miR-3574,1,9038
miR-3579,1,9039
miR-3587,1,9040
miR-3589,1,9041
miR-3592,1,9042
miR-3595,1,9043
miR-3601,1,9044
miR-3602,1,9045
miR-3604,1,9046
miR-3609,1,9047
miR-3610,1,9048
miR-3611,1,9049
miR-3621,1,9050
miR-3646,1,9051
miR-3648,1,9052
miR-3649,1,9053
miR-3650,1,9054
miR-3651,1,9055
miR-3652,1,9056
miR-3654,1,9057
miR-3655,1,9058
miR-3657,1,9059
miR-3658,1,9060
miR-3659,1,9061
miR-3662,1,9062
miR-3665,1,9063
miR-3666,1,9064
miR-3668,1,9065
miR-3670,1,9066
miR-3671,1,9067
miR-3672,1,9068
miR-3674,1,9069
miR-3683,1,9070
miR-3684,1,9071
miR-3685,1,9072
miR-3686,1,9073
miR-3690,1,9074
miR-3694,1,9075
miR-3696,1,9076
miR-3697,1,9077
miR-3700,1,9078
miR-3702,1,9079
miR-3703,1,9080
miR-3704,1,9081
miR-3705,1,9082
miR-3706,1,9083
miR-3707,1,9084
miR-3708,1,9085
miR-3710,1,9086
miR-3712,1,9087
miR-3713,1,9088
miR-3714,1,9089
miR-3717,1,9090
miR-3719,1,9091
miR-3720,1,9092
miR-3721,1,9093
miR-3722,1,9094
miR-3723,1,9095
miR-3724,1,9096
miR-3725,1,9097
miR-3726,1,9098
miR-3727,1,9099
miR-3728,1,9100
miR-3729,1,9101
miR-3730,1,9102
miR-3731,1,9103
miR-3732,1,9104
miR-3733,1,9105
miR-3734,1,9106
miR-3735,1,9107
miR-3737,1,9108
miR-3738,1,9109
miR-3739,1,9110
miR-3740,1,9111
miR-3741,1,9112
miR-3742,1,9113
miR-3743,1,9114
miR-3744,1,9115
miR-3745,1,9116
miR-3746,1,9117
miR-3748,1,9118
miR-3749,1,9119
miR-3750,1,9120
miR-3751,1,9121
miR-3752,1,9122
miR-3753,1,9123
miR-3754,1,9124
miR-3755,1,9125
miR-3756,1,9126
miR-3757,1,9127
miR-3758,1,9128
miR-3760,1,9129
miR-3761,1,9130
miR-3762,1,9131
miR-3763,1,9132
miR-3764,1,9133
miR-3765,1,9134
miR-3766,1,9135
miR-3767,1,9136
miR-3768,1,9137
miR-3769,1,9138
miR-3771,1,9139
miR-3772,1,9140
miR-3773,1,9141
miR-3774,1,9142
miR-3775,1,9143
miR-3776,1,9144
miR-3777,1,9145
miR-3778,1,9146
miR-3779,1,9147
miR-3780,1,9148
miR-3781,1,9149
miR-3784,1,9150
miR-3787,1,9151
miR-3788,1,9152
miR-3789,1,9153
miR-3790,1,9154
miR-3792,1,9155
miR-3793,1,9156
miR-3794,1,9157
miR-3795,1,9158
miR-3796,1,9159
miR-3797,1,9160
miR-3798,1,9161
miR-3799,1,9162
miR-3800,1,9163
miR-3801,1,9164
miR-3819,1,9165
miR-3903,1,9166
miR-3905,1,9167
miR-3906,1,9168
miR-3907,1,9169
miR-3908,1,9170
miR-3909,1,9171
miR-3910,1,9172
miR-3911,1,9173
miR-3914,1,9174
miR-3915,1,9175
miR-3916,1,9176
miR-3917,1,9177
miR-3918,1,9178
miR-3919,1,9179
miR-3920,1,9180
miR-3921,1,9181
miR-3924,1,9182
miR-3926,1,9183
miR-3929,1,9184
miR-3932,1,9185
miR-3933,1,9186
miR-3935,1,9187
miR-3936,1,9188
miR-3939,1,9189
miR-3941,1,9190
miR-3943,1,9191
miR-3945,1,9192
miR-3946,1,9193
miR-3947,1,9194
miR-3948,1,9195
miR-3949,1,9196
miR-3950,1,9197
miR-3952,1,9198
miR-3953,1,9199
miR-3960,1,9200
miR-3961,1,9201
miR-3962,1,9202
miR-3963,1,9203
miR-3964,1,9204
miR-3965,1,9205
miR-3966,1,9206
miR-3967,1,9207
miR-3968,1,9208
miR-3969,1,9209
miR-3970,1,9210
miR-3971,1,9211
miR-3972,1,9212
miR-3973,1,9213
miR-3974,1,9214
miR-3975,1,9215
miR-3976,1,9216
miR-3977,1,9217
miR-3978,1,9218
miR-3983,1,9219
miR-4004,1,9220
miR-4007,1,9221
miR-4016,1,9222
miR-4022,1,9223
miR-4023,1,9224
miR-4025,1,9225
miR-4028,1,9226
miR-4058,1,9227
miR-4086,1,9228
miR-4089,1,9229
miR-4090,1,9230
miR-4095,1,9231
miR-4096,1,9232
miR-4161,1,9233
miR-4309,1,9234
miR-4336,1,9235
miR-4417,1,9236
miR-4420,1,9237
miR-4421,1,9238
miR-4425,1,9239
miR-4430,1,9240
miR-4431,1,9241
miR-4432,1,9242
miR-4434,1,9243
miR-4435,1,9244
miR-4437,1,9245
miR-4438,1,9246
miR-4439,1,9247
miR-4440,1,9248
miR-4441,1,9249
miR-4442,1,9250
miR-4443,1,9251
miR-4444,1,9252
miR-4447,1,9253
miR-4448,1,9254
miR-4450,1,9255
miR-4452,1,9256
miR-4453,1,9257
miR-4454,1,9258
miR-4455,1,9259
miR-4456,1,9260
miR-4457,1,9261
miR-4458,1,9262
miR-4462,1,9263
miR-4463,1,9264
miR-4464,1,9265
miR-4465,1,9266
miR-4466,1,9267
miR-4467,1,9268
miR-4468,1,9269
miR-4469,1,9270
miR-4470,1,9271
miR-4471,1,9272
miR-4472,1,9273
miR-4473,1,9274
miR-4475,1,9275
miR-4476,1,9276
miR-4478,1,9277
miR-4479,1,9278
miR-4480,1,9279
miR-4481,1,9280
miR-4483,1,9281
miR-4486,1,9282
miR-4487,1,9283
miR-4489,1,9284
miR-4490,1,9285
miR-4491,1,9286
miR-4492,1,9287
miR-4493,1,9288
miR-4494,1,9289
miR-4495,1,9290
miR-4496,1,9291
miR-4497,1,9292
miR-4498,1,9293
miR-4499,1,9294
miR-4500,1,9295
miR-4501,1,9296
miR-4502,1,9297
miR-4505,1,9298
miR-4506,1,9299
miR-4507,1,9300
miR-4508,1,9301
miR-4509,1,9302
miR-4511,1,9303
miR-4513,1,9304
miR-4514,1,9305
miR-4516,1,9306
miR-4517,1,9307
miR-4518,1,9308
miR-4519,1,9309
miR-4521,1,9310
miR-4522,1,9311
miR-4523,1,9312
miR-4525,1,9313
miR-4527,1,9314
miR-4528,1,9315
miR-4530,1,9316
miR-4531,1,9317
miR-4533,1,9318
miR-4534,1,9319
miR-4535,1,9320
miR-4537,1,9321
miR-4538,1,9322
miR-4539,1,9323
miR-4540,1,9324
miR-4541,1,9325
miR-4543,1,9326
miR-4546,1,9327
miR-4548,1,9328
miR-4549,1,9329
miR-4550,1,9330
miR-4551,1,9331
miR-4552,1,9332
miR-4553,1,9333
miR-4554,1,9334
miR-4555,1,9335
miR-4556,1,9336
miR-4557,1,9337
miR-4558,1,9338
miR-4559,1,9339
miR-4560,1,9340
miR-4561,1,9341
miR-4562,1,9342
miR-4563,1,9343
miR-4564,1,9344
miR-4565,1,9345
miR-4566,1,9346
miR-4567,1,9347
miR-4568,1,9348
miR-4569,1,9349
miR-4570,1,9350
miR-4572,1,9351
miR-4573,1,9352
miR-4574,1,9353
miR-4575,1,9354
miR-4576,1,9355
miR-4577,1,9356
miR-4578,1,9357
miR-4579,1,9358
miR-4580,1,9359
miR-4581,1,9360
miR-4582,1,9361
miR-4583,1,9362
miR-4584,1,9363
miR-4586,1,9364
miR-4587,1,9365
miR-4588,1,9366
miR-4589,1,9367
miR-4590,1,9368
miR-4591,1,9369
miR-4592,1,9370
miR-4593,1,9371
miR-4594,1,9372
miR-4595,1,9373
miR-4596,1,9374
miR-4597,1,9375
miR-4598,1,9376
miR-4600,1,9377
miR-4601,1,9378
miR-4602,1,9379
miR-4603,1,9380
miR-4604,1,9381
miR-4605,1,9382
miR-4606,1,9383
miR-4607,1,9384
miR-4608,1,9385
miR-4609,1,9386
miR-4610,1,9387
miR-4611,1,9388
miR-4612,1,9389
miR-4613,1,9390
miR-4614,1,9391
miR-4615,1,9392
miR-4616,1,9393
miR-4617,1,9394
miR-4618,1,9395
miR-4619,1,9396
miR-4620,1,9397
miR-4621,1,9398
miR-4622,1,9399
miR-4623,1,9400
miR-4624,1,9401
miR-4625,1,9402
miR-4626,1,9403
miR-4627,1,9404
miR-4628,1,9405
miR-4629,1,9406
miR-4630,1,9407
miR-4631,1,9408
miR-4634,1,9409
miR-4635,1,9410
miR-4636,1,9411
miR-4637,1,9412
miR-4641,1,9413
miR-4642,1,9414
miR-4643,1,9415
miR-4644,1,9416
miR-4647,1,9417
miR-4648,1,9418
miR-4651,1,9419
miR-4656,1,9420
miR-4658,1,9421
miR-4663,1,9422
miR-4669,1,9423
miR-4673,1,9424
miR-4674,1,9425
miR-4675,1,9426
miR-4678,1,9427
miR-4681,1,9428
miR-4682,1,9429
miR-4686,1,9430
miR-4688,1,9431
miR-4689,1,9432
miR-4692,1,9433
miR-4696,1,9434
miR-4698,1,9435
miR-4705,1,9436
miR-4706,1,9437
miR-4710,1,9438
miR-4718,1,9439
miR-4719,1,9440
miR-4721,1,9441
miR-4729,1,9442
miR-4730,1,9443
miR-4734,1,9444
miR-4736,1,9445
miR-4737,1,9446
miR-4739,1,9447
miR-4741,1,9448
miR-4744,1,9449
miR-4748,1,9450
miR-4751,1,9451
miR-4752,1,9452
miR-4754,1,9453
miR-4759,1,9454
miR-4765,1,9455
miR-4767,1,9456
miR-4770,1,9457
miR-4771,1,9458
miR-4773,1,9459
miR-4775,1,9460
miR-4779,1,9461
miR-4784,1,9462
miR-4785,1,9463
miR-4791,1,9464
miR-4794,1,9465
miR-4801,1,9466
miR-4807,1,9467
miR-4815,1,9468
miR-4817,1,9469
miR-4820,1,9470
miR-4821,1,9471
miR-4824,1,9472
miR-4831,1,9473
miR-4832,1,9474
miR-4833,1,9475
miR-4834,1,9476
miR-4837,1,9477
miR-4838,1,9478
miR-4839,1,9479
miR-4840,1,9480
miR-4841,1,9481
miR-4842,1,9482
miR-4843,1,9483
miR-4844,1,9484
miR-4845,1,9485
miR-4846,1,9486
miR-4847,1,9487
miR-4849,1,9488
miR-4851,1,9489
miR-4852,1,9490
miR-4853,1,9491
miR-4854,1,9492
miR-4855,1,9493
miR-4861,1,9494
miR-4870,1,9495
miR-4873,1,9496
miR-4876,1,9497
miR-4879,1,9498
miR-4881,1,9499
miR-4883,1,9500
miR-4884,1,9501
miR-4885,1,9502
miR-4886,1,9503
miR-4890,1,9504
miR-4892,1,9505
miR-4893,1,9506
miR-4894,1,9507
miR-4895,1,9508
miR-4897,1,9509
miR-4898,1,9510
miR-4901,1,9511
miR-4902,1,9512
miR-4903,1,9513
miR-4905,1,9514
miR-4906,1,9515
miR-4907,1,9516
miR-4908,1,9517
miR-4909,1,9518
miR-4910,1,9519
miR-4911,1,9520
miR-4912,1,9521
miR-4913,1,9522
miR-4914,1,9523
miR-4915,1,9524
miR-4916,1,9525
miR-4917,1,9526
miR-4918,1,9527
miR-4920,1,9528
miR-4921,1,9529
miR-4922,1,9530
miR-4924,1,9531
miR-4925,1,9532
miR-4926,1,9533
miR-4927,1,9534
miR-4928,1,9535
miR-4929,1,9536
miR-4930,1,9537
miR-4931,1,9538
miR-4932,1,9539
miR-4933,1,9540
miR-4934,1,9541
miR-4935,1,9542
miR-4936,1,9543
miR-4937,1,9544
miR-4938,1,9545
miR-4939,1,9546
miR-4942,1,9547
miR-4945,1,9548
miR-4946,1,9549
miR-4947,1,9550
miR-4953,1,9551
miR-4959,1,9552
miR-4960,1,9553
miR-4964,1,9554
miR-4970,1,9555
miR-4971,1,9556
miR-4975,1,9557
miR-4978,1,9558
miR-4980,1,9559
miR-4981,1,9560
miR-4990,1,9561
miR-4991,1,9562
miR-4992,1,9563
miR-4993,1,9564
miR-4995,1,9565
miR-5005,1,9566
miR-5016,1,9567
miR-5027,1,9568
miR-5029,1,9569
miR-5038,1,9570
miR-5047,1,9571
miR-5055,1,9572
miR-5060,1,9573
miR-5061,1,9574
miR-5066,1,9575
miR-5069,1,9576
miR-5074,1,9577
miR-5085,1,9578
miR-5087,1,9579
miR-5090,1,9580
miR-5096,1,9581
miR-5097,1,9582
miR-5098,1,9583
miR-5101,1,9584
miR-5102,1,9585
miR-5103,1,9586
miR-5106,1,9587
miR-5108,1,9588
miR-5109,1,9589
miR-5110,1,9590
miR-5111,1,9591
miR-5112,1,9592
miR-5113,1,9593
miR-5114,1,9594
miR-5117,1,9595
miR-5122,1,9596
miR-5131,1,9597
miR-5135,1,9598
miR-5143,1,9599
miR-5145,1,9600
miR-5146,1,9601
miR-5156,1,9602
miR-5158,1,9603
miR-5159,1,9604
miR-5162,1,9605
miR-5164,1,9606
miR-5170,1,9607
miR-5172,1,9608
miR-5173,1,9609
miR-5182,1,9610
miR-5184,1,9611
miR-5186,1,9612
miR-5207,1,9613
miR-5210,1,9614
miR-5213,1,9615
miR-5218,1,9616
miR-5219,1,9617
miR-5221,1,9618
miR-5223,1,9619
miR-5226,1,9620
miR-5227,1,9621
miR-5229,1,9622
miR-5231,1,9623
miR-5239,1,9624
miR-5243,1,9625
miR-5245,1,9626
miR-5247,1,9627
miR-5248,1,9628
miR-5250,1,9629
miR-5253,1,9630
miR-5257,1,9631
miR-5270,1,9632
miR-5273,1,9633
miR-5275,1,9634
miR-5276,1,9635
miR-5280,1,9636
miR-5282,1,9637
miR-5289,1,9638
miR-5290,1,9639
miR-5300,1,9640
miR-5306,1,9641
miR-5310,1,9642
miR-5312,1,9643
miR-5313,1,9644
miR-5315,1,9645
miR-5325,1,9646
miR-5327,1,9647
miR-5343,1,9648
miR-5376,1,9649
miR-5380,1,9650
miR-5381,1,9651
miR-5382,1,9652
miR-5386,1,9653
miR-5392,1,9654
miR-5395,1,9655
miR-5400,1,9656
miR-5401,1,9657
miR-5403,1,9658
miR-5404,1,9659
miR-5415,1,9660
miR-5416,1,9661
miR-5418,1,9662
miR-5422,1,9663
miR-5423,1,9664
miR-5429,1,9665
miR-5432,1,9666
miR-5433,1,9667
miR-5434,1,9668
miR-5437,1,9669
miR-5439,1,9670
miR-5440,1,9671
miR-5441,1,9672
miR-5445,1,9673
miR-5448,1,9674
miR-5449,1,9675
miR-5450,1,9676
miR-5451,1,9677
miR-5456,1,9678
miR-5458,1,9679
miR-5459,1,9680
miR-5460,1,9681
miR-5461,1,9682
miR-5462,1,9683
miR-5463,1,9684
miR-5465,1,9685
miR-5466,1,9686
miR-5467,1,9687
miR-5470,1,9688
miR-5472,1,9689
miR-5473,1,9690
miR-5474,1,9691
miR-5475,1,9692
miR-5476,1,9693
miR-5477,1,9694
miR-5482,1,9695
miR-5483,1,9696
miR-5488,1,9697
miR-5489,1,9698
miR-5490,1,9699
miR-5491,1,9700
miR-5492,1,9701
miR-5494,1,9702
miR-5495,1,9703
miR-5496,1,9704
miR-5497,1,9705
miR-5501,1,9706
miR-5503,1,9707
miR-5505,1,9708
miR-5507,1,9709
miR-5508,1,9710
miR-5511,1,9711
miR-5518,1,9712
miR-5520,1,9713
miR-5524,1,9714
miR-5525,1,9715
miR-5526,1,9716
miR-5535,1,9717
miR-5540,1,9718
miR-5566,1,9719
miR-5578,1,9720
miR-5613,1,9721
miR-5628,1,9722
miR-5629,1,9723
miR-5630,1,9724
miR-5633,1,9725
miR-5635,1,9726
miR-5636,1,9727
miR-5641,1,9728
miR-5644,1,9729
miR-5649,1,9730
miR-5660,1,9731
miR-5661,1,9732
miR-5662,1,9733
miR-5663,1,9734
miR-5666,1,9735
miR-5667,1,9736
miR-5672,1,9737
miR-5673,1,9738
miR-5676,1,9739
miR-5686,1,9740
miR-5690,1,9741
miR-5694,1,9742
miR-5695,1,9743
miR-5696,1,9744
miR-5701,1,9745
miR-5706,1,9746
miR-5707,1,9747
miR-5714,1,9748
miR-5717,1,9749
miR-5719,1,9750
miR-5720,1,9751
miR-5721,1,9752
miR-5722,1,9753
miR-5723,1,9754
miR-5726,1,9755
miR-5744,1,9756
miR-5746,1,9757
miR-5748,1,9758
miR-5749,1,9759
miR-5751,1,9760
miR-5753,1,9761
miR-5755,1,9762
miR-5765,1,9763
miR-5766,1,9764
miR-5771,1,9765
miR-5773,1,9766
miR-5774,1,9767
miR-5775,1,9768
miR-5777,1,9769
miR-5779,1,9770
miR-5783,1,9771
miR-5785,1,9772
miR-5790,1,9773
miR-5792,1,9774
miR-5794,1,9775
miR-5796,1,9776
miR-5798,1,9777
miR-5799,1,9778
miR-5800,1,9779
miR-5802,1,9780
miR-5803,1,9781
miR-5804,1,9782
miR-5806,1,9783
miR-5807,1,9784
miR-5808,1,9785
miR-5812,1,9786
miR-5814,1,9787
miR-5817,1,9788
miR-5821,1,9789
miR-5822,1,9790
miR-5823,1,9791
miR-5825,1,9792
miR-5827,1,9793
miR-5828,1,9794
miR-5829,1,9795
miR-5830,1,9796
miR-5832,1,9797
miR-5836,1,9798
miR-5843,1,9799
miR-5851,1,9800
miR-5852,1,9801
miR-5853,1,9802
miR-5854,1,9803
miR-5855,1,9804
miR-5860,1,9805
miR-5861,1,9806
miR-5863,1,9807
miR-5864,1,9808
miR-5865,1,9809
miR-5870,1,9810
miR-5903,1,9811
miR-5917,1,9812
miR-5930,1,9813
miR-5937,1,9814
miR-5941,1,9815
miR-5943,1,9816
miR-5949,1,9817
miR-5950,1,9818
miR-5952,1,9819
miR-5957,1,9820
miR-5958,1,9821
miR-5959,1,9822
miR-5961,1,9823
miR-5962,1,9824
miR-5965,1,9825
miR-5973,1,9826
miR-5980,1,9827
miR-5981,1,9828
miR-5986,1,9829
miR-5987,1,9830
miR-5989,1,9831
miR-5992,1,9832
miR-5995,1,9833
miR-5996,1,9834
miR-6031,1,9835
miR-6032,1,9836
miR-6033,1,9837
miR-6035,1,9838
miR-6036,1,9839
miR-6041,1,9840
miR-6042,1,9841
miR-6045,1,9842
miR-6048,1,9843
miR-6049,1,9844
miR-6050,1,9845
miR-6053,1,9846
miR-6057,1,9847
miR-6058,1,9848
miR-6059,1,9849
miR-6062,1,9850
miR-6066,1,9851
miR-6070,1,9852
miR-6072,1,9853
miR-6073,1,9854
miR-6078,1,9855
miR-6079,1,9856
miR-6080,1,9857
miR-6081,1,9858
miR-6084,1,9859
miR-6085,1,9860
miR-6086,1,9861
miR-6087,1,9862
miR-6088,1,9863
miR-6090,1,9864
miR-6091,1,9865
miR-6092,1,9866
miR-6093,1,9867
miR-6095,1,9868
miR-6096,1,9869
miR-6097,1,9870
miR-6098,1,9871
miR-6099,1,9872
miR-6100,1,9873
miR-6101,1,9874
miR-6108,1,9875
miR-6114,1,9876
miR-6118,1,9877
miR-6123,1,9878
miR-6124,1,9879
miR-6125,1,9880
miR-6126,1,9881
miR-6127,1,9882
miR-6128,1,9883
miR-6130,1,9884
miR-6132,1,9885
miR-6133,1,9886
miR-6144,1,9887
miR-6150,1,9888
miR-6153,1,9889
miR-6154,1,9890
miR-6156,1,9891
miR-6159,1,9892
miR-6162,1,9893
miR-6164,1,9894
miR-6165,1,9895
miR-6168,1,9896
miR-6169,1,9897
miR-6171,1,9898
miR-6172,1,9899
miR-6173,1,9900
miR-6174,1,9901
miR-6176,1,9902
miR-6178,1,9903
miR-6179,1,9904
miR-6180,1,9905
miR-6181,1,9906
miR-6182,1,9907
miR-6183,1,9908
miR-6184,1,9909
miR-6185,1,9910
miR-6186,1,9911
miR-6187,1,9912
miR-6188,1,9913
miR-6190,1,9914
miR-6191,1,9915
miR-6192,1,9916
miR-6193,1,9917
miR-6194,1,9918
miR-6199,1,9919
miR-6200,1,9920
miR-6201,1,9921
miR-6202,1,9922
miR-6203,1,9923
miR-6204,1,9924
miR-6207,1,9925
miR-6209,1,9926
miR-6211,1,9927
miR-6212,1,9928
miR-6213,1,9929
miR-6216,1,9930
miR-6217,1,9931
miR-6220,1,9932
miR-6222,1,9933
miR-6223,1,9934
miR-6224,1,9935
miR-6226,1,9936
miR-6227,1,9937
miR-6229,1,9938
miR-6230,1,9939
miR-6231,1,9940
miR-6232,1,9941
miR-6233,1,9942
miR-6234,1,9943
miR-6235,1,9944
miR-6236,1,9945
miR-6237,1,9946
miR-6243,1,9947
miR-6244,1,9948
miR-6246,1,9949
miR-6248,1,9950
miR-6253,1,9951
miR-6254,1,9952
miR-6255,1,9953
miR-6256,1,9954
miR-6257,1,9955
miR-6261,1,9956
miR-6264,1,9957
miR-6267,1,9958
miR-6269,1,9959
miR-6270,1,9960
miR-6274,1,9961
miR-6277,1,9962
miR-6282,1,9963
miR-6283,1,9964
miR-6284,1,9965
miR-6286,1,9966
miR-6287,1,9967
miR-6290,1,9968
miR-6292,1,9969
miR-6294,1,9970
miR-6295,1,9971
miR-6298,1,9972
miR-6299,1,9973
miR-6303,1,9974
miR-6311,1,9975
miR-6316,1,9976
miR-6323,1,9977
miR-6324,1,9978
miR-6335,1,9979
miR-6336,1,9980
miR-6339,1,9981
miR-6342,1,9982
miR-6345,1,9983
miR-6347,1,9984
miR-6348,1,9985
miR-6350,1,9986
miR-6357,1,9987
miR-6358,1,9988
miR-6359,1,9989
miR-6361,1,9990
miR-6362,1,9991
miR-6363,1,9992
miR-6367,1,9993
miR-6368,1,9994
miR-6372,1,9995
miR-6375,1,9996
miR-6376,1,9997
miR-6379,1,9998
miR-6380,1,9999
miR-6381,1,10000
miR-6382,1,10001
miR-6385,1,10002
miR-6386,1,10003
miR-6387,1,10004
miR-6388,1,10005
miR-6390,1,10006
miR-6391,1,10007
miR-6393,1,10008
miR-6394,1,10009
miR-6395,1,10010
miR-6396,1,10011
miR-6397,1,10012
miR-6398,1,10013
miR-6399,1,10014
miR-6400,1,10015
miR-6401,1,10016
miR-6410,1,10017
miR-6412,1,10018
miR-6414,1,10019
miR-6420,1,10020
miR-6423,1,10021
miR-6425,1,10022
miR-6427,1,10023
miR-6431,1,10024
miR-6433,1,10025
miR-6435,1,10026
miR-6436,1,10027
miR-6437,1,10028
miR-6440,1,10029
miR-6441,1,10030
miR-6443,1,10031
miR-6444,1,10032
miR-6446,1,10033
miR-6447,1,10034
miR-6448,1,10035
miR-6451,1,10036
miR-6453,1,10037
miR-6454,1,10038
miR-6455,1,10039
miR-6456,1,10040
miR-6458,1,10041
miR-6459,1,10042
miR-6461,1,10043
miR-6463,1,10044
miR-6464,1,10045
miR-6467,1,10046
miR-6470,1,10047
miR-6472,1,10048
miR-6473,1,10049
miR-6479,1,10050
miR-6481,1,10051
miR-6482,1,10052
miR-6483,1,10053
miR-6486,1,10054
miR-6487,1,10055
miR-6488,1,10056
miR-6490,1,10057
miR-6495,1,10058
miR-6496,1,10059
miR-6518,1,10060
miR-6521,1,10061
miR-6525,1,10062
miR-6528,1,10063
miR-6531,1,10064
miR-6538,1,10065
miR-6583,1,10066
miR-6585,1,10067
miR-6588,1,10068
miR-6592,1,10069
miR-6595,1,10070
miR-6597,1,10071
miR-6598,1,10072
miR-6600,1,10073
miR-6601,1,10074
miR-6602,1,10075
miR-6603,1,10076
miR-6604,1,10077
miR-6605,1,10078
miR-6606,1,10079
miR-6609,1,10080
miR-6610,1,10081
miR-6611,1,10082
miR-6612,1,10083
miR-6613,1,10084
miR-6614,1,10085
miR-6617,1,10086
miR-6618,1,10087
miR-6619,1,10088
miR-6625,1,10089
miR-6636,1,10090
miR-6638,1,10091
miR-6639,1,10092
miR-6640,1,10093
miR-6643,1,10094
miR-6644,1,10095
miR-6645,1,10096
miR-6646,1,10097
miR-6647,1,10098
miR-6650,1,10099
miR-6651,1,10100
miR-6652,1,10101
miR-6653,1,10102
miR-6654,1,10103
miR-6655,1,10104
miR-6656,1,10105
miR-6657,1,10106
miR-6658,1,10107
miR-6659,1,10108
miR-6660,1,10109
miR-6661,1,10110
miR-6662,1,10111
miR-6663,1,10112
miR-6664,1,10113
miR-6665,1,10114
miR-6666,1,10115
miR-6667,1,10116
miR-6668,1,10117
miR-6670,1,10118
miR-6671,1,10119
miR-6672,1,10120
miR-6673,1,10121
miR-6674,1,10122
miR-6676,1,10123
miR-6678,1,10124
miR-6679,1,10125
miR-6680,1,10126
miR-6681,1,10127
miR-6682,1,10128
miR-6683,1,10129
miR-6684,1,10130
miR-6686,1,10131
miR-6687,1,10132
miR-6688,1,10133
miR-6689,1,10134
miR-6690,1,10135
miR-6691,1,10136
miR-6692,1,10137
miR-6693,1,10138
miR-6694,1,10139
miR-6695,1,10140
miR-6697,1,10141
miR-6698,1,10142
miR-6699,1,10143
miR-6701,1,10144
miR-6702,1,10145
miR-6703,1,10146
miR-6704,1,10147
miR-6705,1,10148
miR-6706,1,10149
miR-6707,1,10150
miR-6708,1,10151
miR-6709,1,10152
miR-6710,1,10153
miR-6711,1,10154
miR-6712,1,10155
miR-6713,1,10156
miR-6714,1,10157
miR-6717,1,10158
miR-6718,1,10159
miR-6719,1,10160
miR-6721,1,10161
miR-6724,1,10162
miR-6745,1,10163
miR-6843,1,10164
miR-6844,1,10165
miR-6860,1,10166
miR-6863,1,10167
miR-7145,1,10168
miR-7150,1,10169
miR-7494,1,10170
miR-7495,1,10171
miR-7504,1,10172
miR-7513,1,10173
miR-7515,1,10174
miR-7516,1,10175
miR-7518,1,10176
miR-7522,1,10177
